timestamp,price,equity,action
2026-08-17T12:30:00-04:00,18.459999084472656,150.0,NONE
2026-08-17T13:30:00-04:00,18.381799697875977,150.0,NONE
2026-08-17T14:30:00-04:00,18.424999237060547,150.0,NONE
2026-08-17T15:30:00-04:00,18.399999618530273,150.0,NONE
2026-08-18T09:30:00-04:00,18.260000228881836,150.0,NONE
2026-08-18T10:30:00-04:00,18.235000610351562,150.0,NONE
2026-08-18T11:30:00-04:00,18.315000534057617,150.0,NONE
2026-08-18T12:30:00-04:00,18.235000610351562,150.0,NONE
2026-08-18T13:30:00-04:00,18.114999771118164,150.0,NONE
2026-08-18T14:30:00-04:00,18.040000915527344,150.0,NONE
2026-08-18T15:30:00-04:00,17.954999923706055,150.0,NONE
2026-08-19T09:30:00-04:00,17.975000381469727,150.0,NONE
2026-08-19T10:30:00-04:00,18.075000762939453,150.0,NONE
2026-08-19T11:30:00-04:00,18.170000076293945,150.0,NONE
2026-08-19T12:30:00-04:00,18.145000457763672,150.0,NONE
2026-08-19T13:30:00-04:00,18.11989974975586,150.0,NONE
2026-08-19T14:30:00-04:00,18.0403995513916,150.0,NONE
2026-08-19T15:30:00-04:00,18.024999618530273,150.0,NONE
2026-08-20T09:30:00-04:00,17.864999771118164,150.0,NONE
2026-08-20T10:30:00-04:00,17.895000457763672,150.0,NONE
2026-08-20T11:30:00-04:00,17.8966007232666,150.0,NONE
2026-08-20T12:30:00-04:00,17.899999618530273,150.0,NONE
2026-08-20T13:30:00-04:00,17.950000762939453,150.0,NONE
2026-08-20T14:30:00-04:00,17.975000381469727,150.0,NONE
2026-08-20T15:30:00-04:00,18.045000076293945,150.0,NONE
2026-08-21T09:30:00-04:00,18.075000762939453,150.0,NONE
2026-08-21T10:30:00-04:00,18.1299991607666,150.0,NONE
2026-08-21T11:30:00-04:00,18.165000915527344,150.0,NONE
2026-08-21T12:30:00-04:00,18.174999237060547,150.0,NONE
2026-08-21T13:30:00-04:00,18.135000228881836,149.85,BUY
2026-08-21T14:30:00-04:00,18.165000915527344,150.09789648950044,NONE
2026-08-21T15:30:00-04:00,18.209999084472656,150.46971758304065,NONE
2026-08-24T09:30:00-04:00,18.09000015258789,149.47816314598617,NONE
2026-08-24T10:30:00-04:00,18.069599151611328,149.30958912019327,NONE
2026-08-24T11:30:00-04:00,18.03499984741211,149.02369412880552,NONE
2026-08-24T12:30:00-04:00,18.0,148.73448943795847,NONE
2026-08-24T14:30:00-04:00,17.954999923706055,148.36265258394465,NONE
2026-08-24T15:30:00-04:00,18.03499984741211,149.02369412880552,NONE
2026-08-25T09:30:00-04:00,17.940000534057617,148.09047350721178,SELL
2026-08-25T10:30:00-04:00,17.954999923706055,148.09047350721178,NONE
2026-08-25T11:30:00-04:00,17.9950008392334,148.09047350721178,NONE
2026-08-25T12:30:00-04:00,18.030000686645508,148.09047350721178,NONE
2026-08-25T14:30:00-04:00,18.0049991607666,148.09047350721178,NONE
2026-08-25T15:30:00-04:00,18.09000015258789,148.09047350721178,NONE
2026-08-26T09:30:00-04:00,18.014999389648438,148.09047350721178,NONE
2026-08-26T10:30:00-04:00,17.96500015258789,148.09047350721178,NONE
2026-08-26T11:30:00-04:00,17.915000915527344,148.09047350721178,NONE
2026-08-26T14:30:00-04:00,17.90999984741211,148.09047350721178,NONE
2026-08-26T15:30:00-04:00,17.979999542236328,148.09047350721178,NONE
2026-08-27T09:30:00-04:00,17.854999542236328,148.09047350721178,NONE
2026-08-27T15:30:00-04:00,18.264999389648438,148.09047350721178,NONE
2026-08-28T15:30:00-04:00,17.850000381469727,148.09047350721178,NONE
2026-08-31T13:30:00-04:00,18.53499984741211,148.09047350721178,NONE
2026-08-31T15:30:00-04:00,18.389999389648438,148.09047350721178,NONE
2026-09-01T13:30:00-04:00,18.46500015258789,148.09047350721178,NONE
2026-09-01T15:30:00-04:00,18.790000915527344,148.09047350721178,NONE
2026-09-02T10:30:00-04:00,18.799699783325195,148.09047350721178,NONE
2026-09-02T13:30:00-04:00,18.864999771118164,148.09047350721178,NONE
2026-09-02T15:30:00-04:00,18.979999542236328,148.09047350721178,NONE
2026-09-03T12:30:00-04:00,19.203100204467773,148.09047350721178,NONE
2026-09-03T15:30:00-04:00,19.219999313354492,148.09047350721178,NONE
2026-09-04T10:30:00-04:00,19.19499969482422,148.09047350721178,NONE
