timestamp,price,equity,action
2026-07-06T09:30:00-04:00,749.9400024414062,50.00000000000001,BUY
2026-07-06T10:30:00-04:00,750.760009765625,50.054671528492236,NONE
2026-07-06T11:30:00-04:00,750.6500244140625,50.0473385851098,NONE
2026-07-06T12:30:00-04:00,750.7000122070312,50.050671371253095,NONE
2026-07-06T13:30:00-04:00,751.3300170898438,50.09267505693205,NONE
2026-07-06T14:30:00-04:00,752.2899780273438,50.156677572758305,NONE
2026-07-06T15:30:00-04:00,751.3099975585938,50.09134031474035,NONE
2026-07-07T09:30:00-04:00,746.7000122070312,49.78398337041448,NONE
2026-07-07T10:30:00-04:00,746.3690185546875,49.76191536155603,SELL
2026-07-07T11:30:00-04:00,748.77001953125,49.76191536155603,NONE
2026-07-07T12:30:00-04:00,748.8400268554688,49.76191536155603,NONE
2026-07-07T13:30:00-04:00,748.989990234375,49.76191536155603,NONE
2026-07-07T14:30:00-04:00,746.7000122070312,49.76191536155603,NONE
2026-07-07T15:30:00-04:00,747.7000122070312,49.76191536155603,NONE
2026-07-08T15:30:00-04:00,745.2899780273438,49.76191536155602,BUY
2026-07-09T09:30:00-04:00,748.47998046875,49.97490713143407,NONE
2026-07-09T11:30:00-04:00,750.7020874023438,50.12327394222427,NONE
2026-07-09T14:30:00-04:00,751.239990234375,50.15918892295584,NONE
2026-07-09T15:30:00-04:00,751.6500244140625,50.1865663018909,NONE
